Price,Adj Close,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI,MACD,MACD_signal,MACD_diff,ATR,OBV,Daily_Return,Log_Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,,
Date,,,,,,,,,,,,,,,,
2021-05-17,123.57019805908203,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600,130.15800094604492,128.51940795007764,44.59353452285731,-0.988230372263061,-0.1821783234854669,-0.8060520487775941,2.9843043079027867,-420860000,-0.009258535374112142,-0.009301662012151579
2021-05-18,122.1805648803711,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900,129.7450008392334,128.16994038093893,41.9352942066152,-1.141965234100013,-0.37413570560837617,-0.7678295284916369,2.9289967919434914,-484202900,-0.011245729046459818,-0.011309440361142285
2021-05-19,122.02399444580078,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000,129.30450096130372,127.83851772003106,41.63414748926694,-1.262162142888556,-0.5517409930644122,-0.710421149824144,2.8669254181327952,-576814900,-0.0012815060846637083,-0.0012823279157823085
2021-05-20,124.58798217773438,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100,129.0730007171631,127.78818246656084,48.19480951472853,-1.1329474365183074,-0.6679822817551913,-0.4649651547631162,2.8785735153588012,-499957800,0.021012070461853494,0.02079436130838979
2021-05-21,122.7481689453125,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400,128.62850036621094,127.56359368928607,44.343077371253855,-1.1687710521815973,-0.7681400358404725,-0.40063101634112475,2.8722469010851257,-579253200,-0.014767082628783457,-0.014877201427072332
2021-05-24,124.38246154785156,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900,128.24750022888185,127.51944176403227,48.29604314296281,-1.0502994321480088,-0.8245719151019799,-0.2257275170460289,2.846372275024079,-516160300,0.01331418452429367,0.013226329720446916
2021-05-25,124.18673706054688,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500,127.87300033569336,127.4604474556367,47.857666466272676,-0.9614647350338998,-0.851950479088364,-0.10951425594553588,2.7859176574791116,-588169800,-0.0015735401309459052,-0.001574779445462458
2021-05-26,124.13780975341797,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900,127.53650016784668,127.40230945739711,47.74098949942176,-0.8848968854689616,-0.8585397603644835,-0.026357125104478074,2.6562093405665412,-644745700,-0.0003940350760958111,-0.0003941127283155435
2021-05-27,122.60139465332031,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600,127.12650032043457,127.20018463091137,44.1051039612567,-0.9400656754485794,-0.8748449433813028,-0.06522073206727663,2.6493370704256276,-739371300,-0.012376820762394547,-0.012454051517594754
2021-05-28,121.94570922851562,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100,126.78400001525878,126.95350043847709,42.61359558157119,-1.0260232346311113,-0.9050806016312646,-0.12094263299984676,2.5493844225380826,-810682400,-0.005348005870638883,-0.00536235764582328
2021-06-01,121.62276458740234,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100,126.37100028991699,126.69888123284088,41.862679700010915,-1.1080012605747243,-0.9456647334199565,-0.16233652715476776,2.4679995375507082,-878319500,-0.002648277260559384,-0.002651790150224999
2021-06-02,122.3860855102539,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900,126.23150024414062,126.54279707338877,44.35844985549412,-1.0973801388421691,-0.9760078145043991,-0.12137232433777001,2.3767134857264947,-819040600,0.006276140867059743,0.006256527914626482
2021-06-03,120.89860534667969,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200,126.00349998474121,126.25681648692579,40.69241622875575,-1.1978062840673545,-1.0203675084169903,-0.17743877565036414,2.3448054014014437,-895269800,-0.012154139395007202,-0.012228604938742515
2021-06-04,123.19834899902344,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300,125.81099967956543,126.22188152528032,47.866211869039674,-1.0753732570738066,-1.0313686581483537,-0.04400459892545294,2.3644623546286283,-820100500,0.019022166559055975,0.018843507251345516
2021-06-07,123.20813751220703,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600,125.59549942016602,126.1912262872421,47.895100515947426,-0.9663970882248947,-1.018374344163662,0.05197725593876723,2.30200060528155,-749042900,7.945139629006448e-05,7.944824019504792e-05
2021-06-08,124.0301513671875,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800,125.58999938964844,126.24349024691139,50.38177235457237,-0.8029955718508575,-0.9752985897011011,0.1723030178502436,2.3204295040463165,-674639100,0.006671932706195927,0.006649773870081374
2021-06-09,124.41181945800781,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900,125.65099906921387,126.32791948562631,51.53817973352697,-0.6347124316787216,-0.9071813580966253,0.27246892641790366,2.2425419221096936,-617761200,0.003077161087438496,0.0030724363173638206
2021-06-10,123.41364288330078,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400,125.81799926757813,126.30716530702873,48.36345260985867,-0.5770007300599218,-0.8411452324892846,0.2641445024293628,2.243074641959001,-688947600,-0.008023257021182562,-0.00805561654989767
2021-06-11,124.62710571289062,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400,125.93699913024902,126.4064827515137,52.2169746557649,-0.4262922940173155,-0.7581746447948909,0.33188235077757544,2.178569593768012,-635425200,0.009832668763525065,0.009784642636074163
2021-06-14,127.6901626586914,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500,126.08849906921387,126.79443636827803,60.275673054509944,-0.053671461585736324,-0.6172740081530601,0.5636025465673238,2.270814165020911,-538518700,0.024577913552578545,0.024280736124883233
2021-06-15,126.86814880371094,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300,126.25699920654297,127.0654423703133,57.47422543998381,0.17187132275640238,-0.45944494197116764,0.6313162647275701,2.195042204224216,-601265000,-0.006437740384699686,-0.0064585520032784
2021-06-16,127.3672866821289,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000,126.52199897766113,127.3592091823296,58.728418343254965,0.38730330735604923,-0.2900952921057243,0.6773985994617735,2.2118243807640043,-509450000,0.003933928642679829,0.003926210979266916
2021-06-17,128.97218322753906,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700,126.87699851989746,127.78118862078703,62.553064489599954,0.6825014995088452,-0.09557593378281043,0.7780774332916556,2.2609804360861068,-412728300,0.012600841079968284,0.012522111167555784
2021-06-18,127.67060089111328,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300,127.03449897766113,128.03631415346135,57.869483770650284,0.7999085445815979,0.08352096189007123,0.7163875826915267,2.21019524729201,-521681600,-0.010091711359132227,-0.010142977881138769
2021-06-21,129.4713134765625,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300,127.37799911499023,128.44237976282292,62.097631510251574,1.029558688962311,0.2727285073045192,0.7568301816577918,2.2808953687884514,-442018300,0.014103911108376721,0.014005376356881254
2021-06-22,131.1153564453125,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600,127.72199897766113,128.96977175946256,65.50189898869371,1.3317676629529842,0.48453633843421223,0.8472313245187719,2.2936890362940754,-367234700,0.012698357044814257,0.012618409003462321
2021-06-23,130.84132385253906,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200,128.0619987487793,129.42026939648918,64.46269873827706,1.5310281512016957,0.6938347009877089,0.8371934502139867,2.207712076321619,-427448900,-0.002089855114387973,-0.002092041908841114
2021-06-24,130.55755615234375,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000,128.3899990081787,129.800244088453,63.341835857562025,1.6465629365346786,0.8843803480971029,0.7621825884375757,2.17216169328916,-496159900,-0.0021689849869261923,-0.00217134064173261
2021-06-25,130.2639617919922,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700,128.78149909973143,130.1154589953005,62.13811852128044,1.6943855256264442,1.0463813836029712,0.648004142023473,2.094150274558126,-566943600,-0.00224872980678148,-0.0022512619965060023
2021-06-28,131.8982696533203,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300,129.2899990081787,130.5597008794906,66.01030402417649,1.8457633564760272,1.2062577781775823,0.6395055782984449,2.097425211350291,-504832300,0.012546000760933262,0.012467951816820925
2021-06-29,133.41513061523438,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100,129.8924991607666,131.10925335106813,69.16263932246626,2.0669768479488084,1.3784015921318276,0.6885752558169809,2.100466224085873,-440276200,0.011500245331623304,0.011434620168019558
2021-06-30,134.0316619873047,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400,130.48749961853028,131.666467957049,70.36566888531695,2.2669937695498845,1.556120027615439,0.7108737419344455,2.060433532717016,-377014800,0.0046211756352296796,0.0046105307849875245
2021-07-01,134.33505249023438,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800,131.17399978637695,132.20013808232633,70.96588375725936,2.4225966470505114,1.7294153515024535,0.6931812955480579,2.0254030892528543,-324529000,0.002263416642797056,0.00226085897400062
2021-07-02,136.96749877929688,139.9600067138672,140.0,137.75,137.89999389648438,78852600,131.87750015258788,132.93917319009213,75.58668655098788,2.7314868837566166,1.9298296579532863,0.8016572258033303,2.0757311348447263,-245676400,0.01959643299833358,0.01940689508131225
2021-07-06,138.98345947265625,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800,132.683500289917,133.80401424555583,78.419217855847,3.106697137887039,2.165203153940037,0.941493983947002,2.155320852542759,-137494600,0.01471847284778427,0.014611207368077129
2021-07-07,141.47897338867188,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600,133.57500076293945,134.82934691971423,81.3100034987587,3.5686803765865704,2.445898598469344,1.1227817781172265,2.206369014303098,-32583000,0.01795523852305836,0.017795947144979396
2021-07-08,140.1773681640625,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500,134.38050117492676,135.63036202194755,75.62037686440415,3.7838673220751673,2.7134923431905085,1.0703749788846588,2.3273433100866936,-138158500,-0.009199707848613237,-0.00924228650283921
2021-07-09,142.00738525390625,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800,135.33050117492675,136.5331847446527,77.95600164895205,4.058513487323921,2.982496572017191,1.07601691530673,2.375390216509073,-38267700,0.013054977977341231,0.0129704962295284
2021-07-12,141.4104461669922,144.5,146.32000732421875,144.0,146.2100067138672,76299700,136.1880012512207,137.29192905468577,75.4178095826364,4.17878022351843,3.221753302317439,0.957026921200991,2.3714342956311927,-114567400,-0.004203711720665804,-0.004212572156644889
2021-07-13,142.52609252929688,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100,136.94600143432618,138.08698337230126,76.9295918166326,4.316324994086983,3.4406676406713483,0.8756573534156349,2.475617691018585,-13740300,0.007889269132515198,0.007858311563922202
2021-07-14,145.96102905273438,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800,137.92150115966797,139.14060342222348,80.83722329326433,4.654898663948586,3.683513845326796,0.9713848186217899,2.5795027084151374,113310500,0.024100484218248397,0.023814650922352156
2021-07-15,145.30535888671875,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300,138.8380012512207,140.03006935606305,78.11729545502824,4.813668509605748,3.9095447781825867,0.9041237314231609,2.6031099193932974,6490200,-0.004492109932034749,-0.004502229775527329
2021-07-16,143.26002502441406,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400,139.5680015563965,140.63577697830928,70.18421212276762,4.716480863042676,4.070931995154605,0.6455488678880714,2.6943156125811645,-86761200,-0.014075945568625792,-0.014175951249266395
